time,ticker,blockchain_type,min_value,max_value,average_amount,average_fee,average_gas_price,gas_used,difficulty,transaction_amount
1678392000,ETH,ETH,0.0,101460526532.92342,887811812.8744806,0.00019162068373871377,50.317313007846536,13143959.666666666,58750003716598360000000,123
1678388400,ETH,ETH,0.0,88517017200.40231,526521079.56709653,0.00026628858062638735,45.55539557013217,17143171.333333332,58750003716598360000000,161
1678384800,ETH,ETH,0.0,93967318850.1709,1486221200.9632463,0.00020300198574834134,56.28413238110073,12810819.833333334,58750003716598360000000,135
1678381200,ETH,ETH,0.0,36174025905.0,367573852.46570927,0.00021435780050387465,43.214059059796774,13428852.833333334,58750003716598360000000,132
1678377600,ETH,ETH,0.0,391198682201.1897,2916439112.7342224,0.00022066183594212502,31.813525110483113,18077190.5,58750003716598360000000,199
1678374000,ETH,ETH,0.0,69003787378.33333,896297548.4550985,0.00022340199697434382,51.263757030748906,15652960.5,58750003716598360000000,148
1678370400,ETH,ETH,0.0,131661466666.66667,1829016557.4071066,0.00043531791471226075,35.30833954507694,13138136.0,58750003716598360000000,122
1678366800,ETH,ETH,0.0,20758040923.696865,288612429.8519076,0.0002926059919485881,27.261796562153847,9795920.666666666,58750003716598360000000,99
1678363200,ETH,ETH,0.0,27903379725.085785,410828306.2021127,0.00018640360162252518,24.27289052867938,14131268.0,58750003716598360000000,146
1678359600,ETH,ETH,0.0,20971002126.650036,353269442.1414899,0.00020177220371360593,24.696450447208623,13699267.333333334,58750003716598360000000,127
1678356000,ETH,ETH,0.0,49209856696.666664,499216193.23064965,0.00018927756068634488,24.86307908805561,14964708.0,58750003716598360000000,152
1678352400,ETH,ETH,0.0,91791067898.94287,1757658938.775573,0.00026271313513173846,26.26505539463189,12588859.833333334,58750003716598360000000,105
1678348800,ETH,ETH,0.0,20237098587.2617,326274162.08545625,0.00016974160989473842,27.511741947401905,8419918.0,58750003716598360000000,90
1678345200,ETH,ETH,0.0,48461146479.73276,612355132.3729583,0.00039581541424399223,28.16250003224852,12393964.333333334,58750003716598360000000,121
1678341600,ETH,ETH,0.0,9312341824.836557,178586273.91992483,0.0002326448160593057,28.18179609615771,13658607.166666666,58750003716598360000000,115
1678338000,ETH,ETH,0.0,15301549821.665094,350525684.4575483,0.00016432946423079907,32.17683158264706,10019200.333333334,58750003716598360000000,110
1678334400,ETH,ETH,0.0,8925015156.292917,185809103.5807289,0.00023309321177430564,34.83855061355869,14411248.166666666,58750003716598360000000,118
1678330800,ETH,ETH,0.0,11559393402.444534,291773348.0229635,0.0002626799736764843,39.74717983701621,13110738.166666666,58750003716598360000000,120
1678327200,ETH,ETH,0.0,56259177343.34397,594468988.6562613,0.0002752324644857992,32.314821807819534,13453233.166666666,58750003716598360000000,127
1678323600,ETH,ETH,0.0,36507176816.74295,776403604.2826718,0.00023982182368007896,37.72722760845835,15682391.333333334,58750003716598360000000,132
1678320000,ETH,ETH,0.0,443048231001.99786,3777549683.4273353,0.00020602304556703046,47.944959148382786,11432868.333333334,58750003716598360000000,110
1678316400,ETH,ETH,0.0,526608637518.3333,5748616704.286827,0.0002866619476983567,46.46109319752889,13559137.166666666,58750003716598360000000,114
1678312800,ETH,ETH,0.0,11265185499.710207,242604877.6007266,0.00023872496341346614,45.92386408854939,16739600.0,58750003716598360000000,146
1678309200,ETH,ETH,0.0,1187794751362.5525,8538190933.682041,0.0001823740833015937,54.00122191427934,12365467.333333334,58750003716598360000000,119
1678305600,ETH,ETH,0.0,13253661511.207651,271536020.1239709,0.00034091902086711215,56.91019123240866,13821432.666666666,58750003716598360000000,136
1678302000,ETH,ETH,0.0,16649466666.666666,309679736.81540096,0.00024302492142541069,54.52384715031286,17350831.833333332,58750003716598360000000,162
1678298400,ETH,ETH,0.0,26900421763.333332,305331296.01559246,0.00019657251276088066,62.83354166890751,13807171.666666666,58750003716598360000000,128
1678294800,ETH,ETH,0.0,21318298300.192913,355107144.0745654,0.00023196028166440168,38.14568878057586,12677905.666666666,58750003716598360000000,126
1678291200,ETH,ETH,0.0,48233462396.666664,578120399.6567241,0.0002405359396251892,34.389310243450986,16210621.0,58750003716598360000000,160
1678287600,ETH,ETH,0.0,72891098333.33333,705476157.440133,0.00028611226533914745,35.346643991507854,14365807.333333334,58750003716598360000000,129
1678284000,ETH,ETH,0.0,15103103145.145525,259060270.38162652,0.00024427881697394537,27.659863942070018,15875125.0,58750003716598360000000,144
1678280400,ETH,ETH,0.0,24045107989.78677,338993877.69059914,0.00024568169897883676,29.424962843583973,18017265.666666668,58750003716598360000000,156
1678276800,ETH,ETH,0.0,72194480483.33333,576510089.7849637,0.0002114470129092803,22.890763688494555,16549957.666666666,58750003716598360000000,194
1678273200,ETH,ETH,0.0,66205329583.333336,543103045.5209756,0.0003002848539492491,20.69076504313134,14827337.0,58750003716598360000000,128
1678269600,ETH,ETH,0.0,104881152240.57802,1049163393.4505873,0.00030092567909233587,25.230858111134694,15202039.333333334,58750003716598360000000,138
1678266000,ETH,ETH,0.0,41202345849.62076,591809385.4348952,0.0002740826727451988,25.939698982324014,14579950.0,58750003716598360000000,118
1678262400,ETH,ETH,1666666666666666600000000000000000000000000000000000000000000000000000000000000000000000000000000000,5837840000.0,121857533.28754617,0.00019377688904529704,17.929286752330572,12586811.5,58750003716598360000000,125
1678258800,ETH,ETH,0.0,45472387282.806206,708158572.398245,0.00023352861760036242,22.658919801225576,14923713.333333334,58750003716598360000000,140
1678255200,ETH,ETH,0.0,79668727941.77513,1063234299.5574956,0.00024695537354664016,25.20851789293482,16283649.166666666,58750003716598360000000,130
1678251600,ETH,ETH,0.0,5024094436.251124,132050812.01860757,0.00027885314119349583,23.420195750889334,11802365.666666666,58750003716598360000000,105
1678248000,ETH,ETH,0.0,17351240714.92451,295351008.96155024,0.00026278727432277376,26.29702549051458,18123847.833333332,58750003716598360000000,113
1678244400,ETH,ETH,0.0,5849800000.0,157192007.55043995,0.000250153779308651,32.19309494115752,12919047.666666666,58750003716598360000000,114
1678240800,ETH,ETH,0.0,135905526614.05757,1135669855.3975828,0.0005136302977523301,43.37129315210137,18841430.166666668,58750003716598360000000,145
1678237200,ETH,ETH,0.0,1280534943600.4321,8289889213.818376,0.000297303139980651,40.43255239074713,16422051.666666666,58750003716598360000000,119
1678233600,ETH,ETH,0.0,13400483417.20754,299768142.63365155,0.00020703231507771905,30.16743964243995,15683828.5,58750003716598360000000,121
1678230000,ETH,ETH,0.0,198118489732.1885,2147175780.0518157,0.0004052484483798256,45.41811206320341,13152740.833333334,58750003716598360000000,122
1678226400,ETH,ETH,0.0,201384555459.81772,1399216735.329855,0.00024735702357222845,38.52953581451805,14450942.333333334,58750003716598360000000,144
1678222800,ETH,ETH,0.0,8647403681.229979,244401519.7604637,0.0002493445603355791,44.291225332440234,15929460.5,58750003716598360000000,147
1678219200,ETH,ETH,0.0,436545526328.8006,3660432643.879976,0.0002837810309025891,43.04917838112055,19495881.0,58750003716598360000000,182
1678215600,ETH,ETH,0.0,10042185992.437908,195048049.14203128,0.00025774043094030347,43.041655992921186,14433915.5,58750003716598360000000,142
1678212000,ETH,ETH,0.0,174818719655.91232,1410517592.9716718,0.0001761035639446752,91.99585883979223,14717363.833333334,58750003716598360000000,158
1678208400,ETH,ETH,0.0,37527785063.333336,425813348.37817454,0.00020250026403560609,42.60959690809013,13676796.833333334,58750003716598360000000,149
1678204800,ETH,ETH,0.0,53821367164.33853,609180487.0627117,0.00022672248955640372,56.369664484006165,13523789.5,58750003716598360000000,148
1678201200,ETH,ETH,0.0,75314914843.33333,776922280.0260738,0.00024677550640509616,42.18650104788218,14969229.166666666,58750003716598360000000,148
1678197600,ETH,ETH,0.0,23771131833.333332,400278071.37253785,0.00019370990782935515,27.759806738613946,12600063.666666666,58750003716598360000000,130
1678194000,ETH,ETH,0.0,77641303333.33333,793967543.8971351,0.0003603224189800981,27.88891420422273,18324269.666666668,58750003716598360000000,145
1678190400,ETH,ETH,1666666666666666600000000000000000000000000000000000000000000000000000000000000000000000000000000000,11638516666.666666,240066458.2984229,0.00020561296052653782,24.232757778237744,9500341.833333334,58750003716598360000000,100
1678186800,ETH,ETH,0.0,55847228436.15981,707088442.2384311,0.00023204634390624947,25.20001447236861,12890946.833333334,58750003716598360000000,114
1678183200,ETH,ETH,0.0,38064437404.88509,497084431.8446837,0.00032587585297344724,32.24420450043798,22493846.5,58750003716598360000000,145
1678179600,ETH,ETH,0.0,26095473472.899616,434591523.7811313,0.00022543598259279485,24.15651401276803,11501404.666666666,58750003716598360000000,100
1678176000,ETH,ETH,0.0,35012022414.94066,545122560.2703195,0.00022927281841933887,21.87496015876779,13531259.833333334,58750003716598360000000,114
1678172400,ETH,ETH,0.0,21773265511.666668,369985402.2099975,0.0002437358607783926,22.686447051567693,18542971.5,58750003716598360000000,144
1678168800,ETH,ETH,0.0,28067960803.243195,299774194.2565469,0.0002939059984138023,26.077169355395643,18860527.833333332,58750003716598360000000,145
1678165200,ETH,ETH,0.0,11113531016.666666,275079329.87939775,0.00023877320139800576,31.403641812697902,14544257.0,58750003716598360000000,113
1678161600,ETH,ETH,0.0,21559757771.666668,359249469.8513396,0.00032425024525516383,38.13258865331372,15498375.0,58750003716598360000000,134
1678158000,ETH,ETH,0.0,29137540146.628174,620037758.002021,0.00023389909025659165,33.413944591435815,15367749.333333334,58750003716598360000000,129
1678154400,ETH,ETH,0.0,9390786158.1784,219880347.86796108,0.00019633827949391735,38.72300919384228,11543369.5,58750003716598360000000,119
1678150800,ETH,ETH,0.0,57195323559.48145,761104554.400249,0.00024285607804358736,42.22310428705264,16099548.5,58750003716598360000000,131
1678147200,ETH,ETH,0.0,56734963630.173035,482717281.32605815,0.0001649108474221382,33.94877087869197,13342486.5,58750003716598360000000,148
1678143600,ETH,ETH,0.0,32026402684.955036,550040341.3851582,0.0002629829953389159,42.226172995015965,14366705.333333334,58750003716598360000000,129
1678140000,ETH,ETH,0.0,15070203083.333334,280207761.1061093,0.00021403603036704777,52.37228653089323,10908661.0,58750003716598360000000,107
1678136400,ETH,ETH,0.0,70627745895.0,700720892.9385796,0.0002157456583589361,46.58072354701889,11929675.833333334,58750003716598360000000,119
1678132800,ETH,ETH,0.0,11546380756.650385,201056618.3878355,0.0002658781129547951,41.88390586481668,11754630.0,58750003716598360000000,118
1678129200,ETH,ETH,0.0,22168752381.88946,407851879.64255697,0.00021589601971929923,47.02922607234736,13731403.5,58750003716598360000000,140
1678125600,ETH,ETH,0.0,52716527755.98334,755677422.2726078,0.0001844154642972148,53.97711860754683,13389875.833333334,58750003716598360000000,143
1678122000,ETH,ETH,0.0,14021169820.556604,225747141.7946355,0.0002552646051806461,42.29884442578847,18439675.333333332,58750003716598360000000,172
1678118400,ETH,ETH,0.0,128466598718.47813,915970666.8729292,0.00023336649644372862,38.6449410151732,18073245.333333332,58750003716598360000000,180
1678114800,ETH,ETH,0.0,71888466841.30779,624193296.2687116,0.00048030280760203966,39.04303560895078,14297305.0,58750003716598360000000,124
1678111200,ETH,ETH,0.0,70741379686.66667,744950705.1987063,0.0002310529771654516,30.174373795412084,16404517.333333334,58750003716598360000000,146
1678107600,ETH,ETH,0.0,11487451314.389471,186818525.1646051,0.0002460710968566878,22.969214009473276,17831677.0,58750003716598360000000,150
1678104000,ETH,ETH,0.0,40579107778.84356,584562817.4296148,0.00021466804045718936,25.8640768295829,14376484.333333334,58750003716598360000000,152
1678100400,ETH,ETH,0.0,3624303710.2713394,118002635.24637036,0.000260030877405744,24.901122825306505,12811841.666666666,58750003716598360000000,133
1678096800,ETH,ETH,0.0,68835666691.66667,672145754.2015029,0.00022572433741746136,23.29581483465812,15417779.5,58750003716598360000000,161
1678093200,ETH,ETH,0.0,58044625890.774925,507324412.7765185,0.0002549404713682046,26.93475935649688,15134558.5,58750003716598360000000,139
1678089600,ETH,ETH,0.0,12696935111.666666,200652604.4094832,0.00019932831241445195,22.708984026527617,14323639.5,58750003716598360000000,142
1678086000,ETH,ETH,0.0,75423570684.37288,748290401.1404281,0.0003085738133709816,31.327659929362827,13362191.333333334,58750003716598360000000,101
1678082400,ETH,ETH,0.0,47815606189.58362,613971816.3148005,0.00025246595834426435,35.1854715847163,12816449.833333334,58750003716598360000000,112
1678078800,ETH,ETH,0.0,4213341670.0,130846536.46049564,0.00027028030877207233,38.661807417830694,14223795.166666666,58750003716598360000000,112
1678075200,ETH,ETH,0.0,178980650924.85013,1520301624.0462625,0.00025439988361593616,33.83453542379281,14975774.333333334,58750003716598360000000,120
1678071600,ETH,ETH,0.0,22379717856.250988,273989458.5921666,0.00023638134088987525,67.22826684774631,15573226.833333334,58750003716598360000000,139
1678068000,ETH,ETH,0.0,25063699596.556202,376417197.735617,0.0003148027461575782,37.049156163269664,13711181.833333334,58750003716598360000000,107
1678064400,ETH,ETH,0.0,51463325792.46299,548147938.0854262,0.0002942248417016449,36.11173551677643,13165446.166666666,58750003716598360000000,110
1678060800,ETH,ETH,0.0,6989833808.596791,187390212.5653428,0.00019333687734832852,31.4905196427443,13612743.5,58750003716598360000000,136
1678057200,ETH,ETH,0.0,108923600438.33333,1043755372.7293173,0.00018373017221165507,32.13074187782403,15194502.5,58750003716598360000000,170
1678053600,ETH,ETH,0.0,27658129175.0,323142284.44090843,0.00021883003591745956,36.369432076235775,15579095.333333334,58750003716598360000000,149
1678050000,ETH,ETH,0.0,11100168833.333334,182942083.92871976,0.00023775295248871673,31.653660388249346,19160227.0,58750003716598360000000,176
1678046400,ETH,ETH,0.0,12058001543.247828,180665765.7878976,0.0002719527775744968,42.35761587040755,17893406.333333332,58750003716598360000000,157
1678042800,ETH,ETH,0.0,21048711481.924038,283007034.22778624,0.000253887386059868,36.281679072945394,11281393.333333334,58750003716598360000000,104
1678039200,ETH,ETH,0.0,7330121744.591449,155790536.78068706,0.00026184897942268013,72.63447960638972,14271443.666666666,58750003716598360000000,119
1678035600,ETH,ETH,0.0,7148808992.613803,148515771.57976118,0.0002449464096112176,27.84777643824944,17341852.333333332,58750003716598360000000,171
1678032000,ETH,ETH,0.0,7610050583.388142,159088265.37989008,0.0002466549462960275,60.46345184316041,14495667.666666666,58750003716598360000000,144
1678028400,ETH,ETH,0.0,17931338333.333332,365604988.9821544,0.00029178545709325054,31.188805646778093,12399923.5,58750003716598360000000,112
1678024800,ETH,ETH,0.0,15574759714.298172,268902194.54868835,0.0002905227690291489,27.37317435282714,12439100.0,58750003716598360000000,106
1678021200,ETH,ETH,0.0,125486503149.20691,1081202575.9395103,0.00025993123010378116,24.35762058424366,16853562.333333332,58750003716598360000000,166
1678017600,ETH,ETH,0.0,33998811030.27255,571186465.4202857,0.00023718440848573624,21.80380001965862,14866646.333333334,58750003716598360000000,110
1678014000,ETH,ETH,0.0,159715329383.86063,1422846417.5485876,0.0002599786499602591,21.75324592890891,15869567.666666666,58750003716598360000000,134
1678010400,ETH,ETH,0.0,16767079760.08243,296838117.08624804,0.0002432144888684651,26.371799613903633,17562170.333333332,58750003716598360000000,131
1678006800,ETH,ETH,0.0,42526184662.37124,537978158.6506553,0.0003458826781513209,21.662481392346262,12906921.166666666,58750003716598360000000,110
1678003200,ETH,ETH,0.0,20111593382.391487,280997931.85932404,0.00026818617677942135,25.222467142353732,14217049.166666666,58750003716598360000000,124
1677999600,ETH,ETH,0.0,22052024492.033092,342092126.3003394,0.00019387064909164367,21.03894477725888,13733314.833333334,58750003716598360000000,121
1677996000,ETH,ETH,0.0,7283794000.0,274326426.9230132,0.00028728322341507176,23.64063546461699,12508497.333333334,58750003716598360000000,94
1677992400,ETH,ETH,0.0,10503121666.666666,196069493.26773974,0.00023092643107696265,22.15119247869113,11657565.666666666,58750003716598360000000,102
1677988800,ETH,ETH,0.0,31248499656.94516,419459362.5288822,0.0002359421170037235,20.469587353442787,12693174.5,58750003716598360000000,112
1677985200,ETH,ETH,0.0,22015484737.122433,399939526.84498245,0.00025576313402897536,22.619442669138163,13182453.166666666,58750003716598360000000,108
1677981600,ETH,ETH,0.0,9158066754.266666,163790092.85439605,0.00020392043925546684,25.24328309262933,12695506.833333334,58750003716598360000000,125
1677978000,ETH,ETH,0.0,5573901172.864871,150183481.65702122,0.00027546678995825504,37.29305575156862,14518725.5,58750003716598360000000,122
1677974400,ETH,ETH,0.0,51804787430.0,548367011.0107116,0.00021205123079091719,24.790852309267887,15916766.333333334,58750003716598360000000,152
1677970800,ETH,ETH,0.0,60683240976.42893,699905369.1940432,0.0002922286872890308,30.925222966918323,17077545.5,58750003716598360000000,130
1677967200,ETH,ETH,0.0,35383975209.36695,616755932.486579,0.0002637182092112987,30.359231012558954,11428222.0,58750003716598360000000,119
1677963600,ETH,ETH,0.0,18195194908.438305,280890676.82967764,0.0002582072998675728,34.170295253515995,16630660.666666666,58750003716598360000000,135
1677960000,ETH,ETH,0.0,33946244527.138702,355475706.70812196,0.00024489623060438176,28.7300434653033,17037325.666666668,58750003716598360000000,151
1677956400,ETH,ETH,0.0,77128146748.61183,746286866.2032766,0.00022302997107074676,25.423769533198623,14238375.833333334,58750003716598360000000,155
1677952800,ETH,ETH,0.0,12898827609.567123,271874733.2166452,0.00022153899742066108,25.04056132051645,12898157.666666666,58750003716598360000000,128
1677949200,ETH,ETH,0.0,57248422526.200836,698492273.6817687,0.00020558137948046033,29.375635949445694,17954008.166666668,58750003716598360000000,180
1677945600,ETH,ETH,0.0,72224833220.45,600614501.9046236,0.0003383081915195463,31.85407027973999,14414094.5,58750003716598360000000,148
1677942000,ETH,ETH,0.0,3416021819.595796,144104351.64434588,0.0001993368101899504,33.12516071701288,9024478.333333334,58750003716598360000000,94
1677938400,ETH,ETH,0.0,135582479651.66667,1481103578.2251883,0.0001979750798963472,34.579057858525054,11407625.666666666,58750003716598360000000,124
1677934800,ETH,ETH,0.0,9470310950.99239,175472048.62142554,0.00038911442846219934,26.661900153385677,17744486.0,58750003716598360000000,140
1677931200,ETH,ETH,0.0,14427102020.883612,289538396.4580329,0.0002334866567495096,26.642249978805307,11403632.0,58750003716598360000000,111
1677927600,ETH,ETH,0.0,56150471261.816444,755451841.1254649,0.00030940366581616395,25.838200674963872,17618925.0,58750003716598360000000,113
1677924000,ETH,ETH,0.0,34846186437.412636,492009116.5636487,0.0002998453660050322,20.550320035437057,18145736.0,58750003716598360000000,128
1677920400,ETH,ETH,0.0,32309123042.913757,482767913.3153824,0.0001840462880159071,20.292077488617476,9729156.333333334,58750003716598360000000,111
1677916800,ETH,ETH,0.0,7992502020.3379755,200244747.37607184,0.00032361216030399683,20.909544507630457,13554276.833333334,58750003716598360000000,88
1677913200,ETH,ETH,0.0,15652081503.747366,303842889.33665234,0.00027925743863312585,19.947368411320582,19626055.0,58750003716598360000000,140
1677909600,ETH,ETH,0.0,60442909250.0,733116371.1247009,0.0002551421678971434,21.58721705306496,15759194.166666666,58750003716598360000000,111
1677906000,ETH,ETH,0.0,20500009607.7205,302149084.4355851,0.00022920283361513291,23.527589823415678,10934040.5,58750003716598360000000,99
1677902400,ETH,ETH,0.0,27557030350.290455,376465198.53726315,0.0002903639968237438,20.549023564480027,11810941.0,58750003716598360000000,104
1677898800,ETH,ETH,0.0,97482168928.37715,1306801164.6451206,0.00018841011100245104,20.057111700172985,11229534.0,58750003716598360000000,96
1677895200,ETH,ETH,0.0,39794736383.333336,504136678.4511892,0.0003052738177404402,24.019585233774716,12498838.0,58750003716598360000000,114
1677891600,ETH,ETH,0.0,76118514837.9565,778064137.636562,0.0002275488779691953,28.736291922788592,15526784.166666666,58750003716598360000000,174
1677888000,ETH,ETH,0.0,272265939740.80038,2387132104.1002827,0.00022298374651467663,33.39704936286188,19346317.833333332,58750003716598360000000,167
1677884400,ETH,ETH,0.0,32658333333.333332,701264804.025094,0.00024254076963739553,26.10540283911239,13671509.333333334,58750003716598360000000,122
1677880800,ETH,ETH,0.0,51414986802.575554,759713251.6407701,0.00022835656922915652,29.985957807144796,15457665.166666666,58750003716598360000000,144
1677877200,ETH,ETH,0.0,38198979732.63476,501073501.7717708,0.0002788097522105209,40.273071242949946,13690601.166666666,58750003716598360000000,130
1677873600,ETH,ETH,0.0,20163874488.483807,307611349.75329775,0.00025040446490823704,41.34802188330841,13281672.666666666,58750003716598360000000,135
1677870000,ETH,ETH,0.0,144130697676.6913,1062577999.4965916,0.00024589493290047966,36.54194689378624,17162045.333333332,58750003716598360000000,152
1677866400,ETH,ETH,0.0,50498823333.333336,580026231.1498426,0.00022818151872402366,55.52978332865924,20333491.0,58750003716598360000000,188
1677862800,ETH,ETH,0.0,29716466467.63786,385605595.09817046,0.000248869786770549,35.68631489499634,14392668.5,58750003716598360000000,152
1677859200,ETH,ETH,0.0,37012407703.69049,395147912.31855744,0.00021831485037941215,35.55256502838309,16556076.5,58750003716598360000000,169
1677855600,ETH,ETH,0.0,132306739772.66667,1444699978.514436,0.00027122412141844954,30.641110144083815,12828719.5,58750003716598360000000,132
1677852000,ETH,ETH,0.0,22563928019.949867,348525298.65580094,0.0002231849214737804,26.925291563785667,12955649.5,58750003716598360000000,166
1677848400,ETH,ETH,0.0,27924636432.28656,411695010.5981188,0.0002117582735284923,26.366265085923214,12010320.833333334,58750003716598360000000,130
1677844800,ETH,ETH,0.0,11006998981.666666,222418600.98362038,0.0002909250657753941,24.07602721774848,11744947.833333334,58750003716598360000000,125
1677841200,ETH,ETH,0.0,55714222313.34961,970546583.6391438,0.00026912752755234835,21.64167082360431,21782489.5,58750003716598360000000,232
1677837600,ETH,ETH,0.0,77487484421.4438,1009269397.7719412,0.0002491542563916472,26.89868482854489,14469646.166666666,58750003716598360000000,139
1677834000,ETH,ETH,0.0,14907358317.583868,262337303.56870034,0.00024388786124375958,23.828674636040024,12407077.5,58750003716598360000000,115
1677830400,ETH,ETH,0.0,32387951540.55659,614782140.2899473,0.0002368813198007012,24.150538811658624,12153866.166666666,58750003716598360000000,106
1677826800,ETH,ETH,0.0,75626311700.23497,602836946.5171957,0.0001944135831760355,23.77106171737412,11068353.0,58750003716598360000000,174
1677823200,ETH,ETH,0.0,107849123036.17638,897771723.7444228,0.00021244153185533737,21.85024143119365,18372658.333333332,58750003716598360000000,182
1677819600,ETH,ETH,0.0,870089484313.9097,3155525837.6683316,0.00024770858869601974,28.341919601804886,16028053.166666666,58750003716598360000000,156
1677816000,ETH,ETH,0.0,14500105313.994951,353575202.9091421,0.0003215236268931346,32.669126225040415,9788907.333333334,58750003716598360000000,99
1677812400,ETH,ETH,0.0,104997283899.719,1260736764.3666103,0.0002000521205004868,51.430173705944945,13710217.666666666,58750003716598360000000,143
1677808800,ETH,ETH,0.0,88392074152.91333,850282896.4974457,0.0002418817136691499,57.04449659546777,17408020.166666668,58750003716598360000000,162
1677805200,ETH,ETH,0.0,90689797117.91032,698554428.6006538,0.0002450588583367768,28.835374075556658,14570019.333333334,58750003716598360000000,140
1677801600,ETH,ETH,0.0,108284091291.28975,853555193.0004411,0.0002447638259717723,27.3118090152791,15231499.666666666,58750003716598360000000,156
1677798000,ETH,ETH,0.0,11772867772.104975,203366161.4148316,0.00021678896729976997,33.77343900658803,15646597.0,58750003716598360000000,154
1677794400,ETH,ETH,0.0,5881836495.361718,172350358.65885454,0.0002523797242735232,31.33634808020368,19796659.5,58750003716598360000000,173
1677790800,ETH,ETH,0.0,287946880255.0,2774138316.790165,0.00018059199006602872,27.301496369056395,11149461.666666666,58750003716598360000000,130
1677787200,ETH,ETH,0.0,14709058459.513885,321843733.32755035,0.0003763084489891917,32.77649988403202,19211013.666666668,58750003716598360000000,183
1677783600,ETH,ETH,0.0,91044486295.15163,856503844.5918446,0.0002458859531901503,35.25755442906206,18957350.0,58750003716598360000000,182
1677780000,ETH,ETH,0.0,35303161117.34325,454750129.9711709,0.00018195826794776992,46.21020333123172,12743028.833333334,58750003716598360000000,142
1677776400,ETH,ETH,0.0,57238416783.333336,527675331.86276203,0.00018422816502930558,68.67015133565235,11753392.0,58750003716598360000000,166
1677772800,ETH,ETH,0.0,127083110000.0,1050210668.6035625,0.0001868830393576517,42.630848747747564,19330667.833333332,58750003716598360000000,260
1677769200,ETH,ETH,0.0,94421670391.83607,767169755.6022515,0.00018520425197979468,32.800474482048145,16070392.666666666,58750003716598360000000,175
1677765600,ETH,ETH,0.0,22789593264.081783,442546074.0310735,0.00021856117205258175,26.652681685303122,13876806.833333334,58750003716598360000000,144
1677762000,ETH,ETH,0.0,33603342096.72835,366353530.66209245,0.00020904774306668413,21.5130500020297,14173546.666666666,58750003716598360000000,153
1677758400,ETH,ETH,0.0,120422775726.75053,1040500450.4774307,0.0002978267276610179,20.052639371620046,14017688.166666666,58750003716598360000000,147
1677754800,ETH,ETH,0.0,9695383333.333334,211850823.1123627,0.0003558084476105179,21.505177943745192,11922225.833333334,58750003716598360000000,112
1677751200,ETH,ETH,0.0,175304633333.33334,1076212979.0043557,0.00023479003369647242,24.379798962021514,15971905.333333334,58750003716598360000000,149
1677747600,ETH,ETH,0.0,28064066225.848347,589022364.5285846,0.00030233576122290165,21.425560536024687,16392376.166666666,58750003716598360000000,135
1677744000,ETH,ETH,0.0,20649649888.333332,302328116.1689251,0.0002728054743510606,22.526431916117062,15939047.5,58750003716598360000000,154
1677740400,ETH,ETH,0.0,88716799571.66667,1408060022.835057,0.0002762500910726046,25.637358987340495,11964526.166666666,58750003716598360000000,118
1677736800,ETH,ETH,0.0,26545907050.127247,453420879.5991499,0.0003488741028924048,33.982884235398934,17911587.333333332,58750003716598360000000,187
1677733200,ETH,ETH,0.0,22589940122.401974,433925920.6346636,0.00025287651474246894,30.82847199060406,13325107.166666666,58750003716598360000000,128
1677729600,ETH,ETH,0.0,53587433331.666664,622526925.6776322,0.00027182591585295154,31.061571451850522,15084599.833333334,58750003716598360000000,115
1677726000,ETH,ETH,0.0,37794431623.27187,1753789398.5726662,0.00020436210036572314,29.668579661773947,11357506.166666666,58750003716598360000000,108
1677722400,ETH,ETH,0.0,38938844940.62223,382398455.1861692,0.0002908593132424423,23.280666154580036,16689074.666666666,58750003716598360000000,143
1677718800,ETH,ETH,0.0,47485003411.826935,611391247.9231154,0.00019801870413681374,27.678056172622334,14841823.833333334,58750003716598360000000,131
1677715200,ETH,ETH,0.0,26744092151.623505,798625926.661939,0.0002487819940345215,33.05900214173643,12471753.0,58750003716598360000000,120
1677711600,ETH,ETH,0.0,102770272500.7668,1124258738.3801072,0.00030741209702218924,31.644731926307013,15649844.666666666,58750003716598360000000,142
1677708000,ETH,ETH,0.0,392048339333.3333,3379737042.315932,0.0001826350366906335,31.340035261420496,19840391.166666668,58750003716598360000000,193
1677704400,ETH,ETH,0.0,36460000000.0,500628599.1062589,0.0001876683609261309,45.25042960904707,14161574.166666666,58750003716598360000000,139
1677700800,ETH,ETH,0.0,32098939910.028152,340937734.4385817,0.00023826511151338897,42.19663295884329,16764484.5,58750003716598360000000,168
1677697200,ETH,ETH,0.0,476135409923.4322,3957962829.719822,0.00022276712093106566,51.02053170825684,15504496.333333334,58750003716598360000000,141
1677693600,ETH,ETH,0.0,10216933333.333334,205686301.53622714,0.0002275362729999047,69.94259590312414,17727063.666666668,58750003716598360000000,186
1677690000,ETH,ETH,0.0,72411185765.26192,743709065.9389943,0.00018370555173685978,68.93032979398478,16247380.666666666,58750003716598360000000,172
1677686400,ETH,ETH,0.0,265526957166.66666,1784729556.7739928,0.0002598888482449406,64.19104651296006,15094155.333333334,58750003716598360000000,149
1677682800,ETH,ETH,0.0,38144374641.37427,531773713.1924036,0.0001988083756720817,36.06991471743688,14598101.333333334,58750003716598360000000,173
1677679200,ETH,ETH,0.0,78845160859.13416,774692938.7045218,0.00025932996668713603,30.845797069734285,14050839.833333334,58750003716598360000000,144
1677675600,ETH,ETH,0.0,101233050128.33333,876419367.7739334,0.0002544168085156794,27.09564951759293,13227911.833333334,58750003716598360000000,146
