,Timestamp,Open,High,Low,close,Volume_(BTC),Volume_(Currency),Weighted_Price
286881,1342530780,8.2,8.2,8.2,8.2,0.2,1.64,8.2
286896,1342531680,8.2,8.2,8.2,8.2,0.2,1.64,8.2
286901,1342531980,8.2,8.2,8.2,8.2,7.30731707,59.919999974,8.2
286919,1342533060,8.2,8.2,8.2,8.2,0.86097561,7.060000002,8.2
286929,1342533660,8.2,8.2,8.2,8.2,0.19,1.558,8.2
286935,1342534020,8.2,8.2,8.2,8.2,0.2,1.64,8.2
286973,1342536300,8.2,8.2,8.2,8.2,37.1,304.22,8.2
286974,1342536360,8.2,8.2,8.2,8.2,43.3,355.06,8.2
286975,1342536420,8.2,8.2,8.2,8.2,37.6,308.32,8.2
286976,1342536480,8.2,8.2,8.2,8.2,1.2,9.84,8.2
286983,1342536900,8.19,8.19,8.19,8.19,5.90489015,48.361050328,8.19
286992,1342537440,8.12,8.12,8.12,8.12,1.01,8.2012,8.12
286993,1342537500,8.19,8.19,8.19,8.19,0.5143109,4.212206271,8.19
286994,1342537560,8.12,8.12,8.12,8.12,15.32497536,124.43879992,8.12
286995,1342537620,8.12,8.12,8.12,8.12,1.02582359,8.3296875508,8.12
287001,1342537980,8.2,8.2,8.2,8.2,16.98780488,139.30000002,8.2
287013,1342538700,8.18,8.18,8.18,8.18,7.14164929,58.418691192,8.18
287014,1342538760,8.2,8.2,8.2,8.2,52.25,428.45,8.2
287016,1342538880,8.2,8.2,8.2,8.2,130.0,1066.0,8.2
287018,1342539000,8.2,8.2,8.2,8.2,34.612,283.8184,8.2
287021,1342539180,8.2,8.2,8.2,8.2,7.08001442,58.056118244,8.2
287034,1342539960,8.2,8.2,8.2,8.2,6.825,55.965,8.2
287038,1342540200,8.2,8.2,8.2,8.2,60.16646341,493.36499996,8.2
287043,1342540500,8.2,8.2,8.2,8.2,43.08902439,353.33,8.2
287045,1342540620,8.2,8.2,8.2,8.2,47.5996,390.31672,8.2
287046,1342540680,8.2,8.2,8.2,8.2,0.279,2.2878,8.2
287050,1342540920,8.2,8.2,8.2,8.2,7.13780488,58.530000016,8.2
287055,1342541220,8.2,8.2,8.2,8.2,3.02871708,24.835480056,8.2
287066,1342541880,8.21,8.21,8.21,8.21,0.24630541,2.0221674161,8.21
287076,1342542480,8.23,8.23,8.23,8.23,0.68254867,5.6173755541,8.23
287077,1342542540,8.24,8.24,8.24,8.24,1.69174757,13.939999977,8.24
287080,1342542720,8.24,8.27,8.24,8.27,36.22004908,298.84522557,8.250823319
287082,1342542840,8.25,8.25,8.25,8.25,0.68254867,5.6310265275,8.25
287083,1342542900,8.27,8.27,8.27,8.27,1.74309192,14.415370178,8.27
287120,1342545120,8.28,8.28,8.28,8.28,6.54064982,54.15658051,8.28
287121,1342545180,8.29,8.3,8.29,8.3,9.75982768,80.976312147,8.2968997817
287122,1342545240,8.31,8.32,8.31,8.32,6.73406801,55.99036276,8.3144932122
287123,1342545300,8.33,8.35,8.33,8.35,69.71712831,581.45874469,8.3402566742
287124,1342545360,8.35,8.36,8.35,8.36,14.9267014,124.64475664,8.350455556
287125,1342545420,8.38,8.38,8.38,8.38,19.0,159.22,8.38
287165,1342547820,8.55,8.55,8.55,8.55,0.23640661,2.0212765155,8.55
287168,1342548000,8.55,8.55,8.55,8.55,3.13435362,26.798723451,8.55
287178,1342548600,8.6,8.6,8.6,8.6,1.7237739,14.82445554,8.6
287180,1342548720,8.6,8.6,8.6,8.6,13.48837208,115.99999989,8.6
287191,1342549380,8.6,8.7,8.6,8.7,51.04366796,443.97554446,8.6979553429
287192,1342549440,8.7,8.79,8.7,8.79,13.48193872,118.21999997,8.7687685299
287193,1342549500,8.6,8.6,8.6,8.6,1.04302325,8.96999995,8.6
287220,1342551120,8.51,8.51,8.51,8.51,0.68742655,5.8499999405,8.51
287286,1342555080,8.42,8.42,8.42,8.42,7.2,60.624,8.42
287296,1342555680,8.4,8.4,8.4,8.4,1.04302325,8.7613953,8.4
287299,1342555860,8.42,8.42,8.42,8.42,2.8,23.576,8.42
287301,1342555980,8.43,8.43,8.43,8.43,10.0,84.3,8.43
287302,1342556040,8.44,8.44,8.44,8.44,10.0,84.4,8.44
287303,1342556100,8.45,8.45,8.45,8.45,2.98461538,25.219999961,8.45
287325,1342557420,8.45,8.45,8.45,8.45,4.06317606,34.333837707,8.45
287329,1342557660,8.44,8.44,8.44,8.44,30.98562394,261.51866605,8.44
287364,1342559760,8.47,8.47,8.47,8.47,3.5,29.645,8.47
287368,1342560000,8.44,8.44,8.41,8.41,3.98562394,33.52620634,8.4117836617
287396,1342561680,8.47,8.47,8.47,8.47,5.75324675,48.729999973,8.47
287419,1342563060,8.47,8.47,8.47,8.47,3.2012987,27.114999989,8.47
287423,1342563300,8.43,8.43,8.43,8.43,3.0,25.29,8.43
287427,1342563540,8.43,8.43,8.43,8.43,4.38910246,37.000133738,8.43
287432,1342563840,8.47,8.47,8.47,8.47,3.29631863,27.919818796,8.47
287451,1342564980,8.47,8.47,8.47,8.47,1.6,13.552,8.47
287459,1342565460,8.47,8.47,8.47,8.47,2.197,18.60859,8.47
287462,1342565640,8.47,8.47,8.47,8.47,20.055,169.86585,8.47
287465,1342565820,8.47,8.47,8.47,8.47,58.9,498.883,8.47
287468,1342566000,8.47,8.47,8.47,8.47,114.98,973.8806,8.47
287469,1342566060,8.47,8.47,8.47,8.47,58.25,493.3775,8.47
287470,1342566120,8.47,8.47,8.47,8.47,10.0,84.7,8.47
287475,1342566420,8.47,8.47,8.47,8.47,31.75836776,268.99337493,8.47
287480,1342566720,8.48,8.48,8.48,8.48,50.0,424.0,8.48
287481,1342566780,8.5,8.5,8.5,8.5,7.83,66.555,8.5
287487,1342567140,8.5,8.52,8.5,8.52,23.165,196.9224,8.5008590546
287503,1342568100,8.52,8.55,8.52,8.55,49.0,418.91401466,8.5492656053
287566,1342571880,8.5,8.5,8.5,8.5,8.03294117,68.279999945,8.5
287571,1342572180,8.5,8.5,8.5,8.5,35.25,299.625,8.5
287576,1342572480,8.5,8.5,8.5,8.5,58.0,493.0,8.5
287577,1342572540,8.47,8.47,8.47,8.47,0.2361275,1.999999925,8.47
287578,1342572600,8.46,8.46,8.46,8.46,0.68676122,5.8099999212,8.46
287579,1342572660,8.44,8.46,8.44,8.46,34.12711128,288.05347803,8.4406053493
287580,1342572720,8.51,8.55,8.51,8.55,3.63584818,31.059378374,8.5425399621
287589,1342573260,8.53,8.6,8.53,8.6,40.0,343.97396722,8.5993491806
287591,1342573380,8.6,8.6,8.6,8.6,68.88,592.368,8.6
287594,1342573560,8.45,8.45,8.45,8.45,7.0,59.15,8.45
287608,1342574400,8.6,8.62,8.6,8.62,20.71440847,178.50391284,8.6173792074
287696,1342579680,8.65,8.7,8.65,8.7,1.35951566,11.793801313,8.6750021795
287713,1342580700,8.85,8.85,8.85,8.85,0.68115764,6.028245114,8.85
287724,1342581360,8.9,8.9,8.9,8.9,11.55828058,102.86869716,8.9
287796,1342585680,8.88,8.88,8.88,8.88,5.39,47.8632,8.88
287801,1342585980,8.9,8.9,8.9,8.9,39.12247192,348.19000009,8.9
287855,1342589220,8.81,8.81,8.81,8.81,1.4439434,12.721141354,8.81
287916,1342592880,8.81,8.81,8.76,8.76,1.1513367,10.108858519,8.7801062183
287918,1342593000,8.73,8.73,8.73,8.73,18.0,157.14,8.73
287919,1342593060,8.68,8.68,8.68,8.68,19.0,164.92,8.68
287931,1342593780,8.6,8.6,8.6,8.6,0.91976743,7.909999898,8.6
287944,1342594560,8.6,8.6,8.6,8.6,2.33408931,20.073168066,8.6
287955,1342595220,8.65,8.65,8.65,8.65,0.66567612,5.758098438,8.65
287966,1342595880,8.69,8.69,8.69,8.69,0.23255813,2.0209301497,8.69
287977,1342596540,8.83,8.83,8.83,8.83,13.63646659,120.40999999,8.83
288012,1342598640,8.83,8.83,8.83,8.83,4.36353341,38.53000001,8.83
288014,1342598760,8.88,8.88,8.88,8.88,0.66489689,5.9042843832,8.88
288015,1342598820,8.88,8.88,8.88,8.88,16.75112612,148.74999995,8.88
288016,1342598880,8.88,8.95,8.88,8.95,8.4,75.168604207,8.948643358
288040,1342600320,8.94,8.94,8.94,8.94,4.76438871,42.593635067,8.94
288041,1342600380,8.56,8.56,8.56,8.56,2.0,17.12,8.56
288063,1342601700,8.86,8.86,8.86,8.86,0.68623024,6.0799999264,8.86
288064,1342601760,8.86,8.86,8.86,8.86,0.57674943,5.1099999498,8.86
288066,1342601880,8.95,8.95,8.78,8.78,22.81911971,204.19140178,8.9482593709
288076,1342602480,8.78,8.78,8.78,8.78,0.66612735,5.848598133,8.78
288077,1342602540,8.78,8.78,8.78,8.78,0.39187265,3.440641867,8.78
288079,1342602660,8.95,8.95,8.95,8.95,9.1396648,81.79999996,8.95
288086,1342603080,8.76,8.76,8.76,8.76,1.73,15.1548,8.76
288121,1342605180,8.77,8.77,8.77,8.77,15.9995,140.315615,8.77
288123,1342605300,8.77,8.77,8.77,8.77,23.0005,201.714385,8.77
288131,1342605780,8.55,8.55,8.55,8.55,2.91183624,24.896199852,8.55
288132,1342605840,8.51,8.51,8.41,8.41,73.9036882,621.64999977,8.4116234915
288135,1342606020,8.4,8.4,8.36,8.36,50.18397556,420.741883,8.3839886797
288139,1342606260,8.85,8.85,8.85,8.85,9.10734463,80.599999975,8.85
288154,1342607160,8.37,8.37,8.37,8.37,20.0,167.4,8.37
288156,1342607280,8.37,8.37,8.37,8.37,3.02648967,25.331718538,8.37
288159,1342607460,8.39,8.39,8.39,8.39,4.00978118,33.6420641,8.39
288160,1342607520,8.4,8.4,8.4,8.4,3.02,25.368,8.4
288162,1342607640,8.4,8.4,8.4,8.4,33.2894,279.63096,8.4
288163,1342607700,8.4,8.4,8.4,8.4,2.0,16.8,8.4
288164,1342607760,8.4,8.4,8.4,8.4,4.36904762,36.700000008,8.4
288166,1342607880,8.4,8.4,8.4,8.4,6.3825,53.613,8.4
288167,1342607940,8.4,8.4,8.4,8.4,19.05,160.02,8.4
288170,1342608120,8.4,8.4,8.4,8.4,34.91554205,293.29055322,8.4
288215,1342610820,8.4,8.4,8.4,8.4,19.03644,159.906096,8.4
288235,1342612020,8.4,8.4,8.4,8.4,22.93878959,192.68583256,8.4
288236,1342612080,8.4,8.4,8.4,8.4,9.2632214,77.81105976,8.4
288239,1342612260,8.4,8.4,8.4,8.4,58.37,490.308,8.4
288242,1342612440,8.4,8.4,8.4,8.4,58.377,490.3668,8.4
288243,1342612500,8.4,8.4,8.4,8.4,17.65,148.26,8.4
288244,1342612560,8.4,8.4,8.4,8.4,4.14,34.776,8.4
288247,1342612740,8.4,8.4,8.4,8.4,64.984,545.8656,8.4
288249,1342612860,8.4,8.4,8.4,8.4,28.416,238.6944,8.4
288251,1342612980,8.4,8.4,8.4,8.4,16.991,142.7244,8.4
288253,1342613100,8.4,8.4,8.4,8.4,16.991,142.7244,8.4
288254,1342613160,8.4,8.4,8.4,8.4,18.419,154.7196,8.4
288261,1342613580,8.4,8.4,8.4,8.4,61.442,516.1128,8.4
288265,1342613820,8.45,8.45,8.45,8.45,0.66354675,5.6069700375,8.45
288268,1342614000,8.46,8.85,8.46,8.85,28.345,248.95276252,8.7829515795
288271,1342614180,8.85,8.85,8.85,8.85,51.91751412,459.46999996,8.85
288275,1342614420,8.4,8.4,8.4,8.4,3.02648967,25.422513228,8.4
288289,1342615260,8.41,8.41,8.41,8.41,3.02648967,25.452778125,8.41
288329,1342617660,8.84,8.85,8.84,8.85,93.05,823.452,8.8495647501
288341,1342618380,8.8,8.8,8.8,8.8,14.5,127.6,8.8
288342,1342618440,8.8,8.8,8.8,8.8,0.1467,1.29096,8.8
288345,1342618620,8.7,8.7,8.7,8.7,6.627,57.6549,8.7
288348,1342618800,8.7,8.7,8.7,8.7,3.83747883,33.386065821,8.7
288350,1342618920,8.8,8.8,8.44,8.44,60.0,520.29680723,8.6716134538
288353,1342619100,8.8,8.8,8.8,8.8,16.81,147.928,8.8
288357,1342619340,8.8,8.8,8.8,8.8,11.0,96.8,8.8
288358,1342619400,8.8,8.8,8.8,8.8,9.01,79.288,8.8
288359,1342619460,8.8,8.8,8.8,8.8,55.0,484.0,8.8
288361,1342619580,8.8,8.8,8.8,8.8,57.0,501.6,8.8
288365,1342619820,8.8,8.85,8.8,8.85,56.0,495.21917885,8.8431996222
288369,1342620060,8.85,8.85,8.85,8.85,55.0,486.75,8.85
288371,1342620180,8.85,8.85,8.78,8.85,68.05010228,601.81969662,8.8437735795
288372,1342620240,8.85,8.85,8.85,8.85,0.82,7.257,8.85
288373,1342620300,8.85,8.85,8.85,8.85,1.0,8.85,8.85
288374,1342620360,8.85,8.85,8.85,8.85,13.49491525,119.42999996,8.85
288375,1342620420,8.85,8.85,8.85,8.85,171.5,1517.775,8.85
288376,1342620480,8.85,8.85,8.85,8.85,90.0,796.5,8.85
288378,1342620600,8.85,9.0,8.85,9.0,98.02,879.75069728,8.9752162547
288391,1342621380,9.0,9.0,9.0,9.0,1.0,9.0,9.0
288397,1342621740,9.0,9.0,9.0,9.0,9.80539529,88.24855761,9.0
288399,1342621860,9.15,9.15,9.15,9.15,3.3,30.195,9.15
288429,1342623660,8.91,8.91,8.91,8.91,0.5,4.455,8.91
288472,1342626240,9.1,9.1,9.1,9.1,4.37362637,39.799999967,9.1
288497,1342627740,9.1,9.1,9.1,9.1,14.61637363,133.00900003,9.1
288528,1342629600,9.15,9.15,9.15,9.15,14.905,136.38075,9.15
288552,1342631040,9.0,9.0,9.0,9.0,0.43,3.87,9.0
288564,1342631760,9.01,9.01,9.01,9.01,0.2,1.802,9.01
288572,1342632240,9.01,9.01,9.01,9.01,0.2,1.802,9.01
288623,1342635300,9.1,9.1,9.1,9.1,0.111,1.0101,9.1
288624,1342635360,9.15,9.15,9.1,9.1,1.42586241,13.041091052,9.1461076188
288625,1342635420,9.15,9.15,9.15,9.15,0.4,3.66,9.15
288633,1342635900,9.1,9.1,9.1,9.1,40.70217582,370.38979996,9.1
288638,1342636200,9.1,9.1,9.1,9.1,5.9043956,53.72999996,9.1
288641,1342636380,9.1,9.1,9.1,9.1,3.28021978,29.849999998,9.1
288643,1342636500,9.1,9.1,9.1,9.1,5.0,45.5,9.1
288644,1342636560,9.05,9.05,9.05,9.05,24.98121546,226.07999991,9.05
288645,1342636620,9.0,9.0,9.0,9.0,50.57,455.13,9.0
288646,1342636680,8.91,8.91,8.91,8.91,69.56199334,619.79736066,8.91
288649,1342636860,9.1,9.1,9.1,9.1,0.10989011,1.000000001,9.1
288650,1342636920,9.1,9.1,9.1,9.1,0.10989011,1.000000001,9.1
288653,1342637100,8.9,9.1,8.9,9.1,0.23389011,2.103600001,8.9939672994
288673,1342638300,9.05,9.05,8.97,9.0,47.42928176,426.87992154,9.0003454764
288674,1342638360,9.0,9.0,9.0,9.0,36.7123939,330.4115451,9.0
288677,1342638540,9.1,9.1,9.1,9.1,0.10989011,1.000000001,9.1
288678,1342638600,8.92,9.1,8.92,9.1,0.23389011,2.106080001,9.0045705695
288679,1342638660,9.03,9.03,9.03,9.03,0.411,3.71133,9.03
288681,1342638780,9.03,9.03,9.03,9.03,0.111,1.00233,9.03
288686,1342639080,9.09,9.09,9.09,9.09,1.0,9.09,9.09
288694,1342639560,9.05,9.05,9.05,9.05,1.0,9.05,9.05
288695,1342639620,9.1,9.1,9.09,9.09,0.548834,4.9899999611,9.0920022468
288696,1342639680,9.09,9.1,9.09,9.1,0.438823,3.9899999711,9.0925042012
288697,1342639740,9.1,9.1,9.1,9.1,0.22307692,2.029999972,9.1
288699,1342639860,9.05,9.1,9.05,9.1,2.02422843,18.352069489,9.0662047907
288700,1342639920,9.05,9.05,9.05,9.05,0.6,5.43,9.05
288701,1342639980,9.09,9.09,9.09,9.09,1.28162816,11.649999974,9.09
288702,1342640040,9.05,9.05,9.05,9.05,0.111,1.00455,9.05
288703,1342640100,9.05,9.05,9.05,9.05,0.7,6.335,9.05
288704,1342640160,9.05,9.05,9.05,9.05,0.3,2.715,9.05
288705,1342640220,9.09,9.09,9.09,9.09,0.54785479,4.9800000411,9.09
288706,1342640280,9.05,9.09,9.05,9.05,1.84785479,16.745000041,9.0618592607
288707,1342640340,9.09,9.09,9.05,9.05,2.19460946,19.904999991,9.0699508747
288708,1342640400,9.09,9.09,9.05,9.05,2.54724418,23.103164889,9.0698665918
288709,1342640460,9.1,9.1,9.1,9.1,1.26153846,11.479999986,9.1
288710,1342640520,9.04,9.1,9.04,9.1,2.5010989,22.684307682,9.0697363796
288711,1342640580,9.04,9.04,9.04,9.04,1.23956044,11.205626378,9.04
288713,1342640700,9.1,9.1,9.1,9.1,0.54725275,4.980000025,9.1
288714,1342640760,9.1,9.1,9.1,9.1,0.10989011,1.000000001,9.1
288733,1342641900,9.04,9.04,9.04,9.04,0.75852451,6.8570615704,9.04
288741,1342642380,9.09,9.09,9.09,9.09,0.27392739,2.4899999751,9.09
288744,1342642560,9.09,9.09,9.09,9.09,0.2860286,2.599999974,9.09
288772,1342644240,9.03,9.03,9.03,9.03,8.47368441,76.517370222,9.03
288783,1342644900,9.02,9.02,9.02,9.02,0.20783509,1.8746725118,9.02
288792,1342645440,9.08,9.08,9.08,9.08,4.02202643,36.519999984,9.08
288824,1342647360,9.03,9.03,9.02,9.02,36.77843318,331.77135874,9.0208127441
288845,1342648620,9.08,9.08,9.08,9.08,2.69689891,24.487842103,9.08
288869,1342650060,9.06,9.06,9.06,9.06,19.1,173.046,9.06
288870,1342650120,9.06,9.06,9.06,9.06,21.69713024,196.57599997,9.06
288882,1342650840,9.01,9.01,9.01,9.01,6.93275002,62.46407768,9.01
288883,1342650900,9.0,9.0,9.0,9.0,0.95,8.55,9.0
288885,1342651020,9.0,9.0,9.0,9.0,18.86724998,169.80524982,9.0
289083,1342662900,9.06,9.06,9.06,9.06,1.8807947,17.039999982,9.06
289130,1342665720,9.06,9.06,9.06,9.06,27.15,245.979,9.06
289141,1342666380,9.06,9.06,9.06,9.06,54.5,493.77,9.06
289152,1342667040,9.06,9.06,9.06,9.06,20.0,181.2,9.06
289269,1342674060,9.0,9.0,9.0,9.0,57.17987296,514.61885664,9.0
289281,1342674780,8.99,8.99,8.99,8.99,2.87874832,25.879947397,8.99
289305,1342676220,9.0,9.0,9.0,9.0,1.82777778,16.45000002,9.0
289345,1342678620,9.0,9.0,9.0,9.0,5.26,47.34,9.0
289379,1342680660,9.0,9.0,9.0,9.0,1.35111111,12.15999999,9.0
289492,1342687440,9.0,9.0,9.0,9.0,3.38222222,30.43999998,9.0
289511,1342688580,9.0,9.0,9.0,9.0,33.83777778,304.54000002,9.0
289530,1342689720,9.0,9.0,9.0,9.0,14.88888889,134.00000001,9.0
289532,1342689840,9.0,9.0,9.0,9.0,8.12,73.08,9.0
289537,1342690140,9.0,9.0,9.0,9.0,33.49422222,301.44799998,9.0
289539,1342690260,9.0,9.0,9.0,9.0,44.22333333,398.00999997,9.0
289541,1342690380,9.0,9.0,9.0,9.0,13.192,118.728,9.0
289546,1342690680,9.0,9.0,9.0,9.0,9.193,82.737,9.0
289547,1342690740,9.0,9.0,9.0,9.0,135.0,1215.0,9.0
289549,1342690860,9.0,9.0,9.0,9.0,23.98744444,215.88699996,9.0
289553,1342691100,9.0,9.0,9.0,9.0,9.224,83.016,9.0
289554,1342691160,9.0,9.0,9.0,9.0,6.53,58.77,9.0
289555,1342691220,9.0,9.0,9.0,9.0,5.966,53.694,9.0
289574,1342692360,9.0,9.0,9.0,9.0,24.798,223.182,9.0
289579,1342692660,9.0,9.0,9.0,9.0,22.66444444,203.97999996,9.0
289663,1342697700,9.0,9.0,9.0,9.0,136.81894678,1231.370521,9.0
289665,1342697820,9.01,9.01,9.01,9.01,9.19311875,82.829999938,9.01
289666,1342697880,9.01,9.01,9.01,9.01,12.06326304,108.68999999,9.01
289704,1342700160,9.0,9.0,9.0,9.0,2.93904195,26.45137755,9.0
289715,1342700820,8.99,8.99,8.99,8.99,1.96095805,17.629012869,8.99
289721,1342701180,9.01,9.01,9.01,9.01,24.33629301,219.27000002,9.01
289734,1342701960,9.0,9.0,9.0,9.0,6.0,54.0,9.0
289755,1342703220,9.0,9.0,9.0,9.0,5.26,47.34,9.0
289786,1342705080,9.0,9.0,9.0,9.0,9.45026223,85.05236007,9.0
289804,1342706160,9.0,9.0,9.0,9.0,1.3462282,12.1160538,9.0
289808,1342706400,9.0,9.0,8.92,8.92,52.1,466.91134536,8.9618300453
289834,1342707960,8.99,8.99,8.99,8.99,5.73562708,51.563287449,8.99
289845,1342708620,9.01,9.01,9.01,9.01,64.49944505,581.1399999,9.01
289850,1342708920,8.93,8.93,8.93,8.93,0.99996,8.9296428,8.93
289951,1342714980,9.0,9.0,9.0,9.0,10.0,90.0,9.0
289983,1342716900,9.01,9.01,9.01,9.01,67.60266371,609.10000003,9.01
290001,1342717980,9.01,9.01,9.01,9.01,10.48168701,94.43999996,9.01
290008,1342718400,9.01,9.01,9.01,9.01,70.0,630.7,9.01
290062,1342721640,9.01,9.01,9.01,9.01,4.76257138,42.910768134,9.01
290064,1342721760,9.02,9.02,9.02,9.02,2.93904195,26.510158389,9.02
290065,1342721820,9.03,9.03,9.03,9.03,10.98904195,99.231048809,9.03
290066,1342721880,9.04,9.04,9.04,9.04,2.93904195,26.568939228,9.04
290068,1342722000,9.05,9.05,9.05,9.05,18.0,162.9,9.05
290072,1342722240,9.05,9.06,9.05,9.06,51.97324053,470.87737041,9.0599963676
290075,1342722420,9.07,9.08,9.07,9.08,5.8780839,53.343611393,9.075
290076,1342722480,9.09,9.09,9.09,9.09,11.93472636,108.48666261,9.09
290079,1342722660,9.09,9.09,9.09,9.09,1.082,9.83538,9.09
290080,1342722720,9.09,9.09,9.09,9.09,1.409,12.80781,9.09
290083,1342722900,9.1,9.1,9.1,9.1,10.95570432,99.696909312,9.1
290086,1342723080,9.1,9.1,9.1,9.1,77.59340659,706.09999997,9.1
290092,1342723440,9.1,9.1,9.1,9.1,16.9,153.79,9.1
290093,1342723500,9.1,9.1,9.1,9.1,9.8,89.18,9.1
290094,1342723560,9.1,9.1,9.1,9.1,34.6,314.86,9.1
290095,1342723620,9.1,9.1,9.1,9.1,51.1,465.01,9.1
290096,1342723680,9.1,9.1,9.1,9.1,5.4,49.14,9.1
290097,1342723740,9.1,9.1,9.1,9.1,2.5,22.75,9.1
290103,1342724100,9.11,9.11,9.11,9.11,14.07313381,128.20624901,9.11
290105,1342724220,9.12,9.12,9.12,9.12,8.52597375,77.7568806,9.12
290114,1342724760,9.12,9.12,9.12,9.12,2.98513452,27.224426822,9.12
290121,1342725180,9.12,9.12,9.12,9.12,12.6,114.912,9.12
290122,1342725240,9.12,9.12,9.12,9.12,16.1,146.832,9.12
290123,1342725300,9.12,9.12,9.12,9.12,6.8,62.016,9.12
290124,1342725360,9.12,9.12,9.12,9.12,12.6,114.912,9.12
290125,1342725420,9.13,9.13,9.13,9.13,21.41604821,195.52852016,9.13
290129,1342725660,9.14,9.15,9.14,9.15,20.0,182.92001439,9.1460007193
290130,1342725720,9.15,9.15,9.15,9.15,30.0,274.5,9.15
290133,1342725900,9.15,9.16,9.15,9.16,50.0,457.95055244,9.1590110488
290136,1342726080,9.16,9.16,9.16,9.16,82.53191453,755.99233709,9.16
290141,1342726380,9.16,9.16,9.16,9.16,178.9,1638.724,9.16
290142,1342726440,9.16,9.16,9.16,9.16,60.6,555.096,9.16
290147,1342726740,9.17,9.17,9.17,9.17,0.51037906,4.6801759802,9.17
290158,1342727400,9.2,9.2,9.2,9.2,109.31009142,1005.6528411,9.2
290160,1342727520,9.2,9.2,9.2,9.2,3.0,27.6,9.2
290162,1342727640,9.2,9.2,9.2,9.2,30.83866948,283.71575922,9.2
290163,1342727700,9.2,9.2,9.2,9.2,52.9162994,486.82995448,9.2
290164,1342727760,9.2,9.2,9.2,9.2,2.99,27.508,9.2
290166,1342727880,9.2,9.2,9.2,9.2,1.28080926,11.783445192,9.2
290190,1342729320,9.2,9.2,9.2,9.2,6.61956521,60.899999932,9.2
290196,1342729680,9.2,9.2,9.2,9.2,10.81521739,99.499999988,9.2
290219,1342731060,9.15,9.15,9.15,9.15,2.2384933,20.482213695,9.15
290253,1342733100,9.15,9.15,9.15,9.15,1.3,11.895,9.15
290264,1342733760,9.15,9.16,9.15,9.16,1.66619092,15.253922027,9.1549664832
290319,1342737060,9.15,9.15,9.12,9.12,70.06004798,640.84365568,9.1470627577
290325,1342737420,9.11,9.11,9.11,9.11,3.6,32.796,9.11
290326,1342737480,9.11,9.11,9.1,9.1,13.6,123.7600277,9.1000020365
290327,1342737540,9.1,9.1,9.08,9.08,5.88469284,53.462511986,9.0850131756
290329,1342737660,9.07,9.07,9.04,9.04,55.17836041,499.09188402,9.0450654987
290335,1342738020,9.04,9.04,9.03,9.03,17.8,160.73449912,9.0300280402
290337,1342738140,9.03,9.03,9.0,9.0,33.45341987,301.1383435,9.0017207409
290339,1342738260,8.98,8.98,8.98,8.98,10.98818664,98.673916027,8.98
290341,1342738380,8.97,8.97,8.97,8.97,1.0,8.97,8.97
290342,1342738440,8.97,8.97,8.96,8.96,4.0,35.84541806,8.961354515
290345,1342738620,8.96,8.96,8.94,8.94,41.67686433,372.81458149,8.9453606332
290346,1342738680,8.93,8.93,8.92,8.92,32.9,293.668,8.9260790274
290347,1342738740,8.92,8.92,8.9,8.9,37.13,330.48717126,8.9008125844
290357,1342739340,8.9,8.9,8.9,8.9,22.2,197.58,8.9
290390,1342741320,8.9,8.9,8.89,8.89,1.9153499,17.039819959,8.8964527888
290401,1342741980,8.85,8.85,8.85,8.85,2.99856147,26.53726901,8.85
290402,1342742040,8.84,8.84,8.84,8.84,1.4,12.376,8.84
290403,1342742100,8.8,8.8,8.8,8.8,1.67045454,14.699999952,8.8
290404,1342742160,8.77,8.77,8.77,8.77,2.99856147,26.297384092,8.77
290405,1342742220,8.76,8.76,8.76,8.76,39.69598769,347.73685216,8.76
290435,1342744020,8.76,8.76,8.75,8.75,53.57380665,468.97054625,8.7537282784
290451,1342744980,8.75,8.75,8.6,8.6,4.05160474,35.151541475,8.6759552648
290454,1342745160,8.37,8.37,8.36,8.36,20.5,171.57,8.3692682927
290460,1342745520,8.36,8.48,8.36,8.48,1.96372,16.4351456,8.3693935999
290464,1342745760,8.36,8.36,8.36,8.36,14.0675,117.6043,8.36
290465,1342745820,8.36,8.36,8.36,8.36,0.74040849,6.1898149764,8.36
290466,1342745880,8.35,8.35,8.3,8.3,41.80595868,347.32237091,8.3079633113
290467,1342745940,8.3,8.3,8.27,8.27,48.00595868,397.29066235,8.2758614405
290468,1342746000,8.27,8.27,8.27,8.27,5.0,41.35,8.27
290470,1342746120,8.27,8.27,8.27,8.27,7.05516,58.3461732,8.27
290472,1342746240,8.27,8.27,8.27,8.27,0.37132967,3.0708963709,8.27
290473,1342746300,8.26,8.26,8.26,8.26,0.35097354,2.8990414404,8.26
290474,1342746360,8.26,8.42,8.26,8.42,0.93667779,7.8329585454,8.3624898861
290475,1342746420,8.25,8.25,8.25,8.25,5.0,41.25,8.25
290476,1342746480,8.25,8.25,8.24,8.24,28.52648967,235.33853978,8.2498247243
290477,1342746540,8.24,8.24,8.23,8.24,3.42648967,28.204009984,8.2311673755
290479,1342746660,8.24,8.24,8.22,8.22,1.41912568,11.689595603,8.2371813631
290480,1342746720,8.25,8.25,8.15,8.15,11.24905353,92.321750293,8.2070682699
290481,1342746780,8.11,8.11,8.1,8.1,9.45653095,76.637499747,8.1041874819
290488,1342747200,8.1,8.1,8.09,8.09,3.0,24.275563536,8.091854512
290517,1342748940,8.26,8.26,8.26,8.26,0.93341553,7.7100122778,8.26
290570,1342752120,8.09,8.09,8.0,8.0,52.16832004,418.40194098,8.020230298
